location_id,date,product_id,sold_qty
1,06/04/2021,6,410
3,23/06/2021,23,1872
2,02/09/2021,1,1992
5,02/05/2021,13,1415
6,12/06/2021,15,1015
6,30/10/2021,6,85
5,25/07/2021,17,628
7,31/10/2021,24,1393
10,04/05/2021,29,1206
5,07/02/2021,13,1008
2,10/06/2021,22,1989
6,10/01/2021,23,1031
5,08/12/2021,24,1937
9,13/10/2021,22,1243
6,31/08/2021,26,627
1,17/08/2021,28,1502
6,19/04/2021,14,793
8,12/05/2021,28,1208
1,28/04/2021,9,1267
4,30/06/2021,7,599
6,02/11/2021,4,1753
1,13/01/2021,26,1342
10,20/04/2021,24,365
1,27/06/2021,2,1231
1,03/05/2021,6,643
3,07/06/2021,29,1451
8,08/03/2021,7,522
8,08/02/2021,6,1485
5,11/06/2021,15,1753
1,11/04/2021,19,1448
3,08/03/2021,16,1016
7,30/04/2021,13,1769
7,09/08/2021,6,1608
5,24/10/2021,15,878
6,09/10/2021,5,557
6,05/12/2021,20,1104
6,09/09/2021,17,1955
8,14/12/2021,7,1664
10,27/11/2021,7,1148
3,28/07/2021,12,1130
3,20/05/2021,15,1466
8,06/09/2021,19,184
4,20/05/2021,14,635
10,01/07/2021,3,1751
9,23/01/2021,22,1731
6,03/06/2021,6,609
10,02/10/2021,8,834
5,22/08/2021,24,1546
3,15/06/2021,22,1454
3,01/03/2021,10,1855
8,16/07/2021,11,306
7,06/06/2021,12,1789
6,28/02/2021,13,1816
1,22/06/2021,26,1079
10,30/03/2021,22,876
10,22/03/2021,2,1774
5,01/08/2021,10,935
8,09/05/2021,17,1679
9,18/12/2021,16,1388
7,05/02/2021,8,1511
10,30/04/2021,19,167
7,18/08/2021,21,197
5,19/01/2021,27,291
7,06/12/2021,15,1621
8,03/04/2021,1,1401
10,01/01/2021,5,711
7,07/03/2021,25,1586
9,07/10/2021,9,555
1,26/03/2021,17,238
6,19/03/2021,9,1530
4,19/11/2021,30,100
5,21/06/2021,10,1411
5,23/08/2021,23,110
2,29/06/2021,6,512
6,26/07/2021,25,1077
4,29/12/2021,2,774
6,21/09/2021,13,463
4,12/10/2021,26,1362
8,14/07/2021,19,117
3,09/04/2021,27,213
8,19/07/2021,4,652
4,23/10/2021,15,572
3,17/09/2021,11,1027
4,04/08/2021,15,486
3,13/07/2021,15,1627
5,31/12/2021,12,124
9,13/03/2021,3,601
8,06/04/2021,17,1829
6,13/06/2021,3,575
8,22/07/2021,2,237
7,01/05/2021,20,1187
2,22/07/2021,3,1563
8,15/11/2021,19,1946
10,18/03/2021,14,1950
4,14/01/2021,23,191
3,20/09/2021,18,1629
10,03/11/2021,27,254
7,11/08/2021,23,1653
2,04/12/2021,25,1196
5,02/02/2021,7,1261
6,14/05/2021,11,1654
6,29/06/2021,17,1190
4,23/06/2021,14,1155
2,26/06/2021,26,908
3,05/07/2021,12,660
8,11/08/2021,30,1549
6,26/04/2021,19,235
9,13/05/2021,15,1497
8,24/05/2021,29,210
3,30/03/2021,30,1461
10,14/05/2021,29,740
5,26/06/2021,30,1073
5,01/12/2021,4,344
6,01/10/2021,24,26
2,23/03/2021,26,692
9,06/03/2021,5,1946
8,23/04/2021,3,939
6,13/11/2021,15,498
2,30/07/2021,14,1236
3,16/03/2021,12,440
8,23/01/2021,27,235
9,14/10/2021,12,234
3,03/03/2021,8,1247
4,25/09/2021,17,921
1,29/05/2021,2,240
1,07/06/2021,14,253
8,12/07/2021,14,1768
5,10/08/2021,20,1083
8,25/09/2021,18,1921
2,13/12/2021,13,570
10,06/02/2021,27,1627
4,14/07/2021,28,759
1,13/05/2021,15,530
4,21/07/2021,24,1065
6,23/10/2021,30,270
10,22/08/2021,16,174
1,09/10/2021,26,203
1,18/07/2021,21,855
1,19/05/2021,23,303
7,11/08/2021,29,1404
9,13/07/2021,23,86
6,22/04/2021,3,563
9,18/07/2021,21,1894
10,29/07/2021,6,1042
5,12/01/2021,10,793
5,17/06/2021,8,1813
9,31/05/2021,22,1380
6,31/12/2021,20,1895
10,23/09/2021,8,874
9,19/05/2021,11,781
4,10/11/2021,21,733
1,16/08/2021,1,1252
1,15/11/2021,6,445
4,01/06/2021,10,1021
7,27/11/2021,6,480
3,20/06/2021,22,814
9,17/04/2021,27,250
5,14/02/2021,6,697
4,11/08/2021,4,626
1,10/04/2021,25,1357
7,27/12/2021,22,1064
2,06/04/2021,2,1407
4,30/08/2021,22,1499
1,04/05/2021,1,1068
4,21/09/2021,12,648
9,01/09/2021,10,1684
5,24/11/2021,18,1148
9,13/01/2021,16,1975
2,02/07/2021,16,392
3,22/09/2021,10,1610
10,04/11/2021,3,862
5,20/08/2021,18,489
9,23/09/2021,2,795
2,04/08/2021,7,503
7,10/05/2021,30,526
7,30/05/2021,3,975
10,13/07/2021,10,50
6,16/05/2021,27,914
5,15/09/2021,12,415
4,14/11/2021,9,1081
7,08/07/2021,29,425
1,21/09/2021,24,1984
9,17/02/2021,24,1156
3,25/09/2021,13,1912
3,26/12/2021,2,1315
2,10/04/2021,2,1101
10,13/10/2021,9,344
1,26/01/2021,15,1092
10,04/01/2021,26,1842
8,17/11/2021,22,529
7,20/02/2021,6,1654
8,22/10/2021,21,651
1,17/06/2021,20,573
4,28/03/2021,21,1659
2,18/04/2021,3,1473
5,31/08/2021,25,440
2,04/09/2021,7,1856
4,04/01/2021,4,1267
2,31/07/2021,25,1869
7,25/04/2021,22,920
1,28/03/2021,12,1123
10,28/05/2021,23,1843
6,05/02/2021,22,1706
4,12/02/2021,10,379
10,29/06/2021,26,53
10,24/12/2021,8,1829
7,14/10/2021,1,1966
7,15/11/2021,9,874
1,30/07/2021,22,1510
3,18/07/2021,17,1069
8,20/07/2021,18,1103
5,06/12/2021,2,1695
10,17/02/2021,9,576
1,03/09/2021,5,244
4,19/07/2021,2,549
7,30/11/2021,19,871
6,21/06/2021,16,1504
4,30/08/2021,14,775
7,19/10/2021,8,737
5,02/01/2021,24,468
6,31/12/2021,30,1742
10,12/12/2021,6,368
4,05/09/2021,3,1440
9,18/01/2021,9,1100
2,15/12/2021,16,1617
6,31/03/2021,17,1643
6,22/07/2021,23,1503
6,10/04/2021,29,1458
8,19/06/2021,1,1977
7,09/12/2021,11,1305
1,19/05/2021,20,582
9,05/04/2021,19,1345
8,31/12/2021,12,718
5,03/06/2021,30,628
1,17/06/2021,18,367
9,25/09/2021,18,583
4,05/01/2021,8,200
10,22/10/2021,14,1440
7,02/10/2021,25,1712
4,26/05/2021,30,572
2,23/08/2021,3,1587
1,13/04/2021,18,1516
10,19/05/2021,28,199
10,11/06/2021,29,491
9,18/10/2021,18,754
3,06/08/2021,26,666
1,02/02/2021,9,246
4,16/06/2021,25,1329
5,09/01/2021,3,386
9,19/11/2021,20,1267
10,28/12/2021,25,402
1,07/04/2021,14,1353
4,22/12/2021,5,1778
5,09/01/2021,18,340
10,22/02/2021,9,1992
8,03/04/2021,19,858
3,26/10/2021,6,1748
9,27/01/2021,16,635
3,29/06/2021,23,1417
7,02/08/2021,14,1158
6,13/12/2021,8,846
7,03/12/2021,24,1944
6,17/06/2021,16,1035
9,12/08/2021,16,1163
5,16/12/2021,30,1648
1,24/05/2021,20,894
3,15/06/2021,13,517
10,24/04/2021,7,107
2,08/11/2021,26,689
6,18/10/2021,24,1373
4,12/04/2021,12,1173
7,22/05/2021,12,1861
2,01/12/2021,25,98
5,26/05/2021,12,1640
9,21/09/2021,22,1194
4,31/10/2021,30,1787
2,21/10/2021,6,1243
10,06/01/2021,9,429
4,03/11/2021,6,1323
2,16/02/2021,1,1499
3,25/04/2021,1,688
10,10/08/2021,16,1381
6,20/02/2021,12,1583
3,08/03/2021,3,737
3,22/02/2021,14,841
7,19/09/2021,27,683
7,01/01/2022,2,1272
9,04/09/2021,17,1124
10,31/10/2021,17,1850
5,01/09/2021,15,1212
10,16/05/2021,17,1196
8,29/05/2021,10,1880
2,08/05/2021,23,364
6,24/07/2021,22,322
5,01/01/2021,8,1478
3,20/12/2021,11,855
9,11/08/2021,15,562
3,20/10/2021,14,206
8,21/08/2021,4,1909
6,19/04/2021,10,1494
10,25/04/2021,9,1569
9,25/11/2021,29,520
5,30/11/2021,14,884
10,31/07/2021,9,1640
6,19/09/2021,11,291
3,26/12/2021,19,1966
8,06/01/2021,27,1935
3,19/04/2021,24,1187
3,21/02/2021,14,1969
3,30/11/2021,10,1619
6,18/04/2021,24,208
3,28/03/2021,23,1252
8,22/02/2021,9,403
3,01/07/2021,2,1654
10,28/04/2021,18,1432
6,06/10/2021,25,521
10,16/03/2021,21,575
8,26/03/2021,20,1807
6,17/03/2021,1,573
7,01/06/2021,6,1544
5,22/03/2021,29,576
3,12/07/2021,8,1964
9,11/06/2021,29,1486
4,12/03/2021,26,560
9,18/06/2021,10,885
3,16/01/2021,19,1338
2,04/10/2021,26,863
9,06/01/2021,10,1591
1,13/01/2021,22,758
7,16/08/2021,11,300
6,17/01/2021,6,1809
5,15/06/2021,3,1888
9,16/07/2021,10,15
1,04/11/2021,11,1931
5,21/06/2021,17,1588
4,05/03/2021,5,614
5,05/10/2021,17,95
3,01/09/2021,3,1320
1,12/08/2021,22,250
5,20/07/2021,6,1252
10,13/10/2021,2,1639
10,09/08/2021,1,1702
7,19/03/2021,18,1842
9,30/10/2021,18,1341
2,20/02/2021,20,1693
8,27/06/2021,5,713
8,11/07/2021,15,86
7,10/03/2021,29,1344
4,13/05/2021,24,319
7,16/01/2021,27,1497
8,29/03/2021,8,821
3,04/08/2021,12,1745
4,16/02/2021,8,998
9,05/04/2021,25,698
10,01/03/2021,7,642
7,24/09/2021,5,363
10,20/09/2021,7,1872
1,18/03/2021,8,477
8,27/07/2021,5,1572
8,20/11/2021,18,84
3,26/02/2021,8,1448
2,16/02/2021,21,607
4,15/09/2021,16,1024
3,07/07/2021,2,1878
2,09/06/2021,22,454
10,12/01/2021,1,1950
5,15/02/2021,3,658
9,19/09/2021,30,1409
5,10/02/2021,9,1154
4,20/12/2021,6,928
6,04/09/2021,5,1241
1,28/10/2021,19,1570
6,07/09/2021,28,112
1,05/11/2021,13,1509
4,20/07/2021,21,1703
6,18/10/2021,5,1330
5,26/05/2021,10,1961
4,22/04/2021,10,747
7,17/01/2021,25,1162
7,04/02/2021,28,1689
4,20/03/2021,24,240
8,03/03/2021,6,1639
2,18/10/2021,29,811
4,13/02/2021,14,965
7,04/06/2021,27,1764
1,15/06/2021,23,1640
8,19/09/2021,5,1421
6,25/03/2021,29,1374
6,13/02/2021,29,315
2,31/07/2021,14,1062
2,05/11/2021,13,1814
4,09/07/2021,15,483
8,21/12/2021,16,988
3,24/12/2021,22,596
1,15/03/2021,24,1920
1,17/08/2021,11,81
4,14/06/2021,1,930
7,11/03/2021,10,658
4,21/05/2021,23,984
9,31/01/2021,2,516
1,16/11/2021,9,144
4,11/11/2021,14,261
4,31/08/2021,26,701
5,16/07/2021,26,1443
6,24/05/2021,13,1013
10,22/12/2021,24,64
6,06/01/2021,13,1911
3,03/11/2021,30,430
9,16/12/2021,14,1074
9,17/04/2021,6,147
7,11/04/2021,13,495
10,23/02/2021,27,58
10,26/02/2021,29,548
4,22/01/2021,5,695
6,11/10/2021,24,457
8,16/10/2021,12,1049
6,14/08/2021,5,921
6,18/11/2021,15,587
1,02/03/2021,19,409
2,20/12/2021,30,482
4,20/10/2021,3,1717
6,18/11/2021,29,701
4,10/06/2021,6,392
9,19/10/2021,5,895
4,15/02/2021,17,1402
4,11/04/2021,28,1281
1,06/07/2021,11,460
10,27/06/2021,21,1333
7,10/11/2021,30,1696
6,17/09/2021,29,1211
8,28/07/2021,2,1752
5,03/05/2021,20,1217
1,29/01/2021,28,1166
2,25/12/2021,2,1782
10,19/07/2021,23,105
5,23/02/2021,19,96
10,26/03/2021,17,1142
4,11/06/2021,26,954
7,07/12/2021,1,240
9,19/04/2021,10,851
9,20/07/2021,22,343
5,26/07/2021,17,414
10,06/09/2021,12,768
5,02/06/2021,8,1666
8,01/10/2021,6,1316
10,11/12/2021,25,203
7,15/05/2021,12,755
8,21/04/2021,7,584
4,03/12/2021,29,829
2,04/09/2021,6,312
2,06/03/2021,7,629
2,25/04/2021,24,897
4,21/02/2021,26,367
1,08/03/2021,25,78
4,08/11/2021,10,1545
9,05/09/2021,19,1964
1,27/04/2021,13,1371
8,27/03/2021,6,1940
9,17/04/2021,9,1866
4,20/11/2021,30,1690
7,19/12/2021,12,402
4,11/02/2021,14,1558
9,16/07/2021,7,62
1,19/10/2021,5,1883
10,07/01/2021,8,577
9,28/11/2021,27,1231
6,30/03/2021,9,921
7,08/09/2021,18,638
5,19/08/2021,20,1595
7,13/11/2021,23,1666
8,31/12/2021,9,429
5,03/02/2021,19,1886
8,07/12/2021,1,1795
2,01/01/2022,17,394
4,11/01/2021,29,1892
6,24/11/2021,3,635
10,13/04/2021,19,1450
5,21/08/2021,25,46
8,21/01/2021,21,780
5,25/12/2021,2,1685
7,17/07/2021,15,1377
8,12/09/2021,3,30
10,12/08/2021,10,1564
4,20/07/2021,19,1099
5,06/05/2021,22,1093
5,13/11/2021,22,1025
5,01/03/2021,24,1818
4,15/08/2021,10,997
4,08/09/2021,18,1125
5,20/09/2021,12,973
6,25/04/2021,19,1014
7,11/01/2021,27,514
7,19/05/2021,1,237
8,02/08/2021,7,952
8,22/05/2021,23,1798
5,15/05/2021,18,1957
10,10/07/2021,19,714
9,25/06/2021,27,404
1,04/12/2021,1,1277
10,13/12/2021,6,616
8,24/05/2021,12,88
2,22/02/2021,8,699
1,13/04/2021,25,15
9,12/01/2021,10,1776
1,09/07/2021,15,1505
10,10/03/2021,23,705
3,28/04/2021,10,1073
9,06/04/2021,17,1477
4,26/11/2021,6,1732
6,02/06/2021,14,29
8,20/08/2021,27,104
4,12/02/2021,15,788
6,11/01/2021,15,1194
2,05/03/2021,21,898
6,04/12/2021,10,361
9,23/10/2021,10,1025
2,17/09/2021,4,580
1,28/10/2021,7,1769
7,27/03/2021,7,421
7,25/01/2021,5,1552
8,06/12/2021,19,934
10,08/10/2021,10,100
2,19/02/2021,10,1744
9,16/07/2021,18,805
7,13/07/2021,26,813
1,13/02/2021,6,493
7,02/06/2021,10,796
1,24/10/2021,14,1189
9,30/06/2021,21,327
9,20/04/2021,22,321
8,11/05/2021,2,1416
9,26/03/2021,8,1804
3,05/11/2021,17,714
2,06/05/2021,14,1397
4,26/05/2021,13,1665
5,24/08/2021,6,264
9,01/12/2021,22,962
2,08/10/2021,30,1908
7,07/05/2021,22,1407
9,11/10/2021,2,1339
7,31/10/2021,12,1485
8,08/09/2021,17,1840
7,28/04/2021,24,1052
2,13/05/2021,10,1124
1,23/03/2021,23,1347
3,27/11/2021,4,1309
9,30/03/2021,4,158
6,18/02/2021,27,1614
6,04/03/2021,18,622
9,24/06/2021,25,1673
1,08/01/2021,19,368
2,28/03/2021,27,297
8,01/08/2021,3,1569
5,02/10/2021,24,1333
4,25/03/2021,15,441
1,27/08/2021,7,1251
10,05/10/2021,2,1029
2,03/02/2021,1,254
5,30/10/2021,15,668
9,16/02/2021,9,224
6,05/12/2021,1,810
6,13/11/2021,23,828
10,14/02/2021,27,256
9,14/06/2021,11,1187
3,20/07/2021,22,317
1,15/01/2021,24,245
4,24/10/2021,19,991
8,06/02/2021,4,1697
6,08/05/2021,29,1291
2,05/09/2021,14,1900
3,22/05/2021,19,409
6,10/04/2021,12,471
7,08/07/2021,4,530
7,21/10/2021,24,1486
7,26/04/2021,17,1194
8,15/01/2021,3,513
3,14/02/2021,25,628
5,08/12/2021,8,193
3,14/04/2021,5,1318
4,27/05/2021,26,1980
4,24/10/2021,14,693
6,07/08/2021,1,587
3,27/01/2021,22,1072
4,26/08/2021,4,1325
4,24/12/2021,5,1210
5,08/09/2021,2,408
5,20/09/2021,27,301
4,15/03/2021,22,1026
2,06/02/2021,4,679
10,21/02/2021,16,556
10,07/05/2021,20,366
8,04/01/2021,17,1642
5,17/12/2021,11,5
8,09/03/2021,29,676
5,21/05/2021,21,1339
8,24/10/2021,21,1845
1,22/11/2021,21,1167
7,16/08/2021,4,1916
3,03/02/2021,3,461
3,22/07/2021,8,419
3,23/03/2021,11,113
5,11/12/2021,4,1702
9,06/02/2021,2,1728
2,11/07/2021,1,1289
8,07/11/2021,26,286
10,05/12/2021,30,1831
8,28/01/2021,8,152
3,25/05/2021,17,1055
1,12/06/2021,19,1261
9,05/09/2021,23,264
8,02/11/2021,24,1374
9,13/10/2021,6,92
7,02/12/2021,17,92
8,30/05/2021,30,1696
3,10/04/2021,18,1801
8,26/02/2021,25,1732
8,04/04/2021,22,1862
9,24/08/2021,23,1930
8,09/07/2021,6,1197
7,28/10/2021,28,539
3,10/12/2021,20,210
6,08/11/2021,5,1635
4,20/07/2021,14,517
9,28/05/2021,5,1981
1,15/12/2021,29,386
10,01/02/2021,16,1159
10,07/12/2021,17,1681
6,07/03/2021,6,1723
7,08/07/2021,24,1477
10,27/05/2021,27,537
10,08/02/2021,14,1165
6,02/06/2021,2,1678
8,19/02/2021,10,1473
9,08/11/2021,21,473
9,23/12/2021,15,381
9,11/09/2021,19,1365
4,31/03/2021,16,1635
8,06/05/2021,17,659
2,14/07/2021,19,646
4,28/06/2021,16,1125
8,08/02/2021,21,1449
6,25/04/2021,12,1340
2,27/01/2021,4,1128
2,20/11/2021,13,1912
2,13/07/2021,18,1192
5,19/12/2021,18,940
8,05/06/2021,5,1369
3,07/01/2021,3,1143
8,10/12/2021,29,1459
6,18/10/2021,27,618
2,03/02/2021,26,340
6,18/11/2021,25,637
1,14/10/2021,3,935
7,12/01/2021,28,1593
9,24/08/2021,20,718
8,09/12/2021,14,988
2,28/09/2021,21,1364
3,21/02/2021,16,1015
3,24/04/2021,11,1737
4,17/05/2021,30,1853
10,30/11/2021,30,1307
4,30/09/2021,13,452
5,15/12/2021,4,758
7,19/12/2021,22,60
9,13/02/2021,4,117
9,05/09/2021,7,1589
8,18/04/2021,15,1293
6,26/12/2021,26,940
8,09/11/2021,24,461
6,22/03/2021,8,1085
6,04/10/2021,5,1126
9,30/10/2021,27,299
9,03/08/2021,21,529
7,04/02/2021,7,986
6,19/07/2021,11,735
7,19/12/2021,12,968
2,23/05/2021,21,1183
1,18/02/2021,18,75
1,21/04/2021,26,1671
1,16/01/2021,7,104
2,05/10/2021,27,664
2,21/02/2021,2,414
1,16/07/2021,27,866
8,13/02/2021,25,1379
5,14/02/2021,8,1619
8,20/09/2021,13,1407
6,12/09/2021,21,1386
6,10/08/2021,23,1709
7,09/09/2021,4,14
6,22/09/2021,13,1564
8,05/10/2021,21,1709
8,23/03/2021,16,1765
6,20/01/2021,20,854
3,18/07/2021,20,477
10,07/08/2021,15,152
8,19/05/2021,10,927
8,01/10/2021,18,409
7,01/12/2021,11,1448
3,17/12/2021,2,449
7,07/05/2021,3,1866
1,16/11/2021,2,1451
1,01/07/2021,13,1252
2,17/03/2021,15,911
9,06/04/2021,8,1086
2,24/06/2021,10,1963
1,01/07/2021,4,1087
1,28/05/2021,27,1371
8,24/08/2021,20,478
8,04/01/2021,7,1774
5,13/02/2021,3,183
9,19/06/2021,1,143
1,09/12/2021,20,1076
4,02/08/2021,3,1729
2,16/09/2021,6,890
3,13/01/2021,11,1138
10,09/09/2021,12,1835
8,02/04/2021,18,1768
5,21/09/2021,30,1628
5,07/07/2021,28,928
5,04/08/2021,15,1728
5,03/11/2021,21,1588
3,24/03/2021,3,990
1,31/10/2021,15,194
10,17/06/2021,21,356
10,31/07/2021,11,1839
2,07/12/2021,12,1546
1,18/03/2021,8,1944
1,31/03/2021,27,636
6,11/09/2021,10,1462
8,06/11/2021,27,64
9,02/05/2021,5,225
9,06/04/2021,6,479
4,20/07/2021,11,116
6,21/06/2021,23,1996
3,10/02/2021,10,1460
6,24/08/2021,22,1591
1,17/09/2021,4,626
5,06/10/2021,1,1924
2,04/11/2021,21,741
3,16/07/2021,18,438
1,17/10/2021,23,195
4,27/02/2021,15,740
3,14/09/2021,6,1248
1,19/04/2021,13,1609
1,20/01/2021,9,619
6,02/02/2021,2,887
5,27/07/2021,25,1473
8,10/08/2021,27,1554
3,03/10/2021,17,818
9,25/09/2021,20,936
2,14/02/2021,11,1796
4,25/11/2021,18,193
4,03/08/2021,18,585
9,29/07/2021,17,476
6,22/01/2021,25,1524
6,18/07/2021,20,312
10,07/06/2021,10,972
9,02/08/2021,25,931
10,31/03/2021,11,1298
6,14/03/2021,14,331
6,05/11/2021,5,1981
5,08/05/2021,16,1099
8,25/02/2021,6,677
2,24/09/2021,8,1651
4,01/05/2021,24,1235
1,12/01/2021,28,300
5,03/04/2021,11,25
2,23/05/2021,10,859
10,30/11/2021,20,1912
2,28/05/2021,29,1747
9,18/12/2021,8,839
9,05/01/2021,14,11
7,22/08/2021,19,1165
10,09/09/2021,27,599
10,26/12/2021,26,473
5,22/09/2021,10,584
7,31/05/2021,3,1636
8,18/12/2021,1,1218
4,24/05/2021,24,746
8,09/10/2021,2,1494
7,15/03/2021,1,1770
4,07/02/2021,22,1402
7,29/05/2021,1,1116
9,15/04/2021,7,76
1,05/07/2021,22,1205
2,09/03/2021,10,1764
2,03/01/2021,13,1443
7,03/02/2021,25,1869
9,11/12/2021,21,115
9,21/03/2021,25,1681
5,23/08/2021,21,117
4,16/08/2021,28,1227
10,18/06/2021,22,495
9,28/01/2021,30,500
5,21/02/2021,29,746
9,13/02/2021,24,1603
4,08/12/2021,8,413
9,14/08/2021,14,1813
8,25/10/2021,25,265
2,07/05/2021,19,1991
7,11/02/2021,29,929
10,28/03/2021,8,1149
2,14/04/2021,20,1343
2,01/12/2021,27,1861
4,20/12/2021,7,1400
8,03/05/2021,12,89
9,17/03/2021,9,10
7,21/10/2021,12,661
4,03/04/2021,8,313
4,27/01/2021,26,707
5,04/09/2021,7,452
6,10/05/2021,16,918
5,24/11/2021,11,637
5,05/08/2021,14,782
7,28/03/2021,6,933
10,09/05/2021,24,106
3,12/02/2021,1,1402
4,24/11/2021,4,1488
9,06/03/2021,30,1207
7,02/08/2021,21,854
3,09/03/2021,10,1201
10,25/07/2021,1,146
10,16/12/2021,4,572
5,30/10/2021,26,821
2,24/01/2021,4,743
3,14/11/2021,24,1240
4,07/01/2021,29,1902
9,13/11/2021,3,891
5,27/10/2021,14,754
3,05/09/2021,12,1455
6,10/07/2021,10,1121
4,25/01/2021,18,1216
3,15/12/2021,6,671
6,16/04/2021,22,1177
9,19/10/2021,6,1531
1,04/05/2021,12,668
2,24/01/2021,29,737
9,16/01/2021,4,1114
2,10/11/2021,11,472
5,30/05/2021,17,283
5,17/03/2021,23,607
1,28/11/2021,6,322
8,18/10/2021,15,1472
9,01/04/2021,1,1000
2,27/12/2021,24,1571
9,08/09/2021,6,1229
10,31/10/2021,3,1699
8,15/08/2021,21,607
4,09/02/2021,15,1314
1,10/02/2021,8,771
5,21/06/2021,13,902
2,30/10/2021,25,1850
7,19/12/2021,24,1079
10,26/01/2021,2,491
5,12/07/2021,23,1079
10,17/09/2021,5,90
5,20/12/2021,28,117
1,21/11/2021,7,328
1,21/09/2021,21,1517
4,14/07/2021,22,1443
9,11/11/2021,7,1330
7,23/06/2021,9,1184
10,14/12/2021,12,74
1,10/09/2021,12,499
2,04/05/2021,6,1814
9,12/12/2021,14,120
7,29/09/2021,4,564
4,19/02/2021,8,1618
4,27/02/2021,22,1097
2,06/04/2021,10,991
6,04/08/2021,3,170
7,01/01/2022,22,458
3,24/09/2021,16,111
10,08/07/2021,30,1357
2,07/10/2021,21,96
1,09/05/2021,16,998
6,22/07/2021,16,1764
5,08/04/2021,7,1192
7,10/01/2021,28,341
10,06/05/2021,19,191
10,21/11/2021,17,1957
9,18/05/2021,10,157
3,12/02/2021,6,30
4,08/11/2021,29,56
2,15/05/2021,3,1008
7,14/03/2021,28,1263
2,07/12/2021,28,1226
6,03/05/2021,28,942
8,12/06/2021,18,774
10,09/05/2021,11,1205
5,15/05/2021,21,459
6,30/03/2021,17,1709
4,21/09/2021,22,59
10,23/10/2021,18,1296
3,26/04/2021,4,132
7,30/01/2021,1,256
6,08/07/2021,16,1313
8,28/02/2021,8,379
4,07/08/2021,26,720
6,31/10/2021,13,1481
2,15/06/2021,18,571
7,02/06/2021,24,1441
6,30/01/2021,6,1351
7,27/02/2021,1,741
8,22/08/2021,18,1643
4,21/02/2021,8,1868
2,28/01/2021,8,1368
3,02/09/2021,10,1533
4,05/01/2021,5,893
9,05/09/2021,5,1427
10,30/10/2021,29,1335
4,13/09/2021,3,1799
7,08/12/2021,15,1762
5,08/07/2021,21,177
6,13/02/2021,16,1183
7,09/01/2021,22,699
8,09/08/2021,2,1791
10,21/03/2021,19,426
6,02/11/2021,20,21
9,08/06/2021,28,1523
2,11/07/2021,12,596
3,20/07/2021,25,991
7,16/12/2021,23,917
9,30/05/2021,2,1397
1,23/12/2021,26,864
10,29/05/2021,14,790
10,22/03/2021,11,1947
7,31/12/2021,16,442
4,12/12/2021,25,1405
10,01/05/2021,27,663
8,27/09/2021,14,538
10,29/09/2021,4,661
6,11/03/2021,17,1223
3,21/04/2021,18,880
8,02/01/2021,9,1964
4,11/12/2021,27,3
5,14/02/2021,28,1153
8,23/09/2021,30,630
2,09/12/2021,18,1869
10,20/01/2021,1,185
8,16/07/2021,27,1882
4,07/01/2021,11,740
8,23/07/2021,16,734
4,12/03/2021,26,1861
6,06/03/2021,28,1284
2,15/10/2021,27,980
3,08/12/2021,23,1594
3,18/06/2021,5,966
3,05/02/2021,2,1687
8,26/05/2021,1,808
7,13/06/2021,18,1790
4,27/04/2021,18,709
2,14/04/2021,20,111
9,19/01/2021,20,1286
1,26/11/2021,1,100
3,25/02/2021,9,1781
4,22/07/2021,4,368
10,09/11/2021,30,1497
2,31/12/2021,24,319
3,17/01/2021,30,561
1,11/01/2021,19,1911
6,17/11/2021,29,1787
1,20/03/2021,14,1277
9,19/01/2021,16,810
2,13/08/2021,14,1483
2,03/04/2021,20,639
7,28/12/2021,10,1164
1,12/02/2021,17,1716
2,09/09/2021,11,903
8,22/09/2021,23,533
3,14/12/2021,13,1212
10,26/11/2021,27,315
2,24/04/2021,12,500
10,08/01/2021,23,1724
8,02/08/2021,1,349
6,04/09/2021,7,1212
8,05/01/2021,30,236
1,21/08/2021,12,1370
6,01/03/2021,3,923
4,26/10/2021,30,274
1,30/03/2021,15,322
4,31/07/2021,12,36
6,04/11/2021,23,1261
5,13/03/2021,4,1793
1,14/08/2021,22,537
1,02/06/2021,29,221
3,17/09/2021,22,88
5,14/08/2021,4,245
9,23/04/2021,29,1682
9,01/01/2022,4,1266
8,05/03/2021,21,1960
6,22/07/2021,7,788
6,17/01/2021,21,1975
5,07/09/2021,18,1417
5,16/09/2021,4,395
4,21/06/2021,12,1659
7,28/02/2021,26,427
1,23/09/2021,10,1746
3,06/05/2021,19,124
4,19/12/2021,10,898
9,16/02/2021,21,989
8,15/07/2021,11,300
3,19/12/2021,6,1732
1,17/09/2021,9,1097
10,06/03/2021,6,1426
5,18/10/2021,6,373
5,11/12/2021,9,591
1,25/01/2021,10,1613
3,01/11/2021,24,1797
1,19/11/2021,13,1918
10,30/01/2021,14,985
9,28/03/2021,1,1803
4,23/07/2021,16,280
1,27/09/2021,23,1813
3,25/04/2021,15,604
9,19/06/2021,1,1048
3,09/03/2021,22,152
7,28/08/2021,12,1951
1,21/06/2021,30,1822
8,15/08/2021,5,1539
10,02/04/2021,28,1245
7,29/09/2021,16,1513
2,15/04/2021,20,1974
4,14/02/2021,12,1026
2,21/11/2021,22,1496
7,25/09/2021,4,1495
10,24/07/2021,19,1801
2,29/11/2021,22,51
7,10/01/2021,29,1805
3,05/12/2021,3,1126
4,30/06/2021,16,1351
5,12/08/2021,24,126
2,27/06/2021,13,80
1,08/10/2021,26,737
1,04/09/2021,26,199
